establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
1559,1559,LA VALLIERE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.586342,5.000916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1560,1560,VIANDE NATURE JURA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.757263,5.936402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1561,1561,ABATTOIR GEXAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.681222,5.584117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1562,1562,ABATTOIR MUNICIPAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.658446,-0.598667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1563,1563,LA MONTOISE D ABATTAGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.889702,-0.481951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1564,1564,LES ABATTOIRS DU PERCHE VENDOMOIS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.798024,1.049614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1565,1565,ABATTOIR DE PROXIMITE D'ANDREZIEUX-BOUTHEON,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.536966,4.302591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1566,1566,ABATTOIRS DU PAYS DE CHARLIEU,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.16488,4.174652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1567,1567,SOCIETE FOREZIENNE D'ABATTAGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.742776,4.214088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1568,1568,SICAREV,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.052431,4.084596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1569,1569,ETS VALEYRE ET CIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.199034,3.798059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1570,1570,LA STEPHANOISE D'ABATTAGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.588441,5.890117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1571,1571,SOC EXPL ABATTOIR DEBRIOUDE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.296807,3.392567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1572,1572,ABATTOIR COMMUNAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.08046,3.838942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1573,1573,SOC COOPERATIVE DES ABATTOIRS YSSINGEA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.14493,4.115338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1574,1574,SOC VIOL FRERES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.70744,-1.377281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1575,1575,TRADIVAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.5159169,0.9484412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1576,1576,SOC GESTION ABATTOIR DE GRAMAT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.775965,1.719406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1577,1577,REGIE AUTONOME ABATTOIR SAINT CERE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.861746,1.875557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1578,1578,L'ABATTOIR 47,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.395112,0.728349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1579,1579,ABATTOIRS DU GEVAUDAN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.573772,3.273527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1580,1580,ABATTOIR DE SAINT CHELY D'APCHER,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.734739,3.855884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1581,1581,PORCI MAUGES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.214534,-0.980821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1582,1582,CHARAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.072777,-0.872872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1583,1583,ELIVIA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.622078,-0.708472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1584,1584,SOC MUTUELLE ABATTAGE DU NORD COTENTIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.632359,-1.60202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1585,1585,SOCOPA VIANDES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.037645,-1.43813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1586,1586,ASH Abattoir Saint-Hilairien,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.583294,-1.08415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1587,1587,SAS pôle Viandes Locales,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.9426976,1.70267119999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1588,1588,Ferme de la Faisanderie,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.834158,2.0314737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1589,1589,Auvray SA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.1061889,2.4773452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1590,1590,La ferme de l'Ambrésis,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.9525829,2.6316728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1591,1591,Saint Blandin Betail Viande,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.8192248,3.0757572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1592,1592,La ferme de Flins,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.9646181,1.8738589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1593,1593,La ferme de l'oise,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.0739505,1.9660811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1594,1594,Les Volailles de Blancafort,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.5298059,2.5226602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1595,1595,Ferme de la Noue,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.7495366956524,3.20626672357321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1596,1596,Tradival,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.2586358,3.6179431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1597,1597,EARL NOTRE DAME,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,50.847717,2.06014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1598,1598,SELVI,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.448506,0.094345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1599,1599,SOCANVOL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.405969,-2.870187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1600,1600,SARL GAILLARD,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.503482,-0.045532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1601,1601,EARL POTIER,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.716498,-0.861406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1602,1602,GAEC MANIGAND,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.29455,4.925318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1603,1603,ELIVIA Etablissement MIRECOURT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.307236,6.088039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1604,1604,BEGOU MARION,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.667509,6.341446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1605,1605,SARL ABATTOIR ET DECOUPE DES TUILERIES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.898163,1.569751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1606,1606,GEXAL ABATTOIR,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.681296,5.583402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1607,1607,GRENAILLE Thierry,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.832073,1.308227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1608,1608,RANC JEAN-MARIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.633185,0.696034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1609,1609,EARL HAOU DE PELLEGRIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.599234,-0.950341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1610,1610,GAEC LAMBERET ANGELE ET RAPHAEL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.365852,5.031332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1611,1611,GAEC DES CRÊTES DU RUPT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.985673,6.75606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1612,1612,PORTE Jean-Michel,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.35179,4.044604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1613,1613,FRESNE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.146772,1.329213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1614,1614,INGHELBRECHT LUC,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.659677,2.025818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1615,1615,CARLES JACQUES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.265138,1.99663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1616,1616,DUYCK LAURENT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.8593777,1.4748342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1617,1617,PIGEONS DE MESQUER,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.38952,-2.469325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1618,1618,RIVA DOUEZOU PATRICIA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.822122,0.500841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1619,1619,POUSSINETTE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.3146,5.375496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1620,1620,MURGIER André,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.412495,5.646839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1621,1621,EARL FERME DU MOULIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.053494,4.57732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1622,1622,L'AILE OU LA CUISSE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.34318,-1.479365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1623,1623,ABATTOIRS DU GEVAUDAN (SEML),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.573981,3.273961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1624,1624,ANDRE VOLAILLES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.982977,3.090225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1625,1625,ART SAUCISSE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.176762,7.190521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1626,1626,LA FERME DE SANNOIS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.963946,2.257711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1627,1627,COOPERATIVE BOUCHERE PAYSANNE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.992053,3.619513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1628,1628,ABATTOIR DU DIOIS (SARL),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.76106,5.356525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1629,1629,SICA D'ABATTAGE DU BETAIL  ALPIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.567124,6.081486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1630,1630,MUGNIER JEAN-FRANCOIS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.711103,5.514718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1631,1631,EARL GOURGOUSSA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.558889,-0.346762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1632,1632,E.S.A.T. CREMEAUX  La Blegnière,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.933385,3.879128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1633,1633,EARL FERME LECOQ,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.932047,1.579771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1634,1634,EARL LAS LEBES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.934207,0.621024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1635,1635,EARL LEFEBVRE-MORET,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.395112,4.284945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1636,1636,EARL DE LA FERME DE KEROUATZ,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.056593,-3.054445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1637,1637,ESAT LE BERGERAT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.542699,2.485893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1638,1638,ABATTOIR COLLECTIF CHAMPSAUR VALGAUDEM,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.675691,6.07583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1639,1639,CENTRE RECHERCHE D'AUVERGNE-RHONE-ALPES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.705269,3.019883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1640,1640,LECHARPENTIER VINCENT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.908054,-1.087785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1641,1641,MAGNIN ALAIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.53182,5.232213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1642,1642,ABATTOIR DE PROXIMITE D'ANDREZIEUX-BOU,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.53661,4.302019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
1643,1643,SCEA SAINTE MARIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.662673,-0.53304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
