establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
790,,Vendsyssel Fjerkræslagteri ApS Detail,,Lyngbyvej  120,Løkken,,9480,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,Ø. Hornum Detailopskæring,,Nibevej  128,Støvring,,9530,,,Meat Processing; Meat Slaughter,,,,,56.915062,9.75683,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,Meny Havnen aps Slagter/delikatesse,,Toldbodgade 2,Nykøbing F,,4800,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,Elling Slagterforretning v/Louise Karlsen,,Grundtvigsvej  9,Frederikshavn,,9900,,,Meat Processing; Meat Slaughter,,,,,57.476346,10.482454,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,Irma A/S Slagter,,Strandboulevarden  94,København Ø,,2100,,,Meat Processing; Meat Slaughter,,,,,55.706465,12.586621,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,Slagter Jens v/Jens Peter Bjerrum,,Godthåbsvej 86,Frederiksberg,,2000,,,Meat Processing; Meat Slaughter,,,,,55.688481,12.525425,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,Høje Taastrup Slagter ApS,,Høje Taastrup Boulevard 68-72,Taastrup,,2630,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,Meny Haderslev Slagter,,Gåskærgade 38,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,Mesterslagteren Løgstør,,Østerbrogade 17,Løgstør,,9670,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,MENY Slagterafdeling,,Nærumvænge Torv 18,Nærum,,2850,,,Meat Processing; Meat Slaughter,,,,,55.814337,12.530085,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,Bilka 1659 Slagter,,Stormgade  157,Esbjerg N,,6715,,,Meat Processing; Meat Slaughter,,,,,55.51111,8.456379,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,SuperBrugsen Slagter & delikatesseafd.,,Søndergade  47,Galten,,8464,,,Meat Processing; Meat Slaughter,,,,,56.149629,9.90201,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,føtex food 1203 Slagter og Delikatesse,,Skomagerstræde 7,Odense C,,5000,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,Bonderup Slagtehus Tim K. Andersen detail,,Skovbovej  1 B,Næstved,,4700,,,Meat Processing; Meat Slaughter,,,,,55.217068,11.8479,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,SuperBrugsen Slagter,,Nøvlingvej  25,Gistrup,,9260,,,Meat Processing; Meat Slaughter,,,,,56.997355,9.995507,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,SuperBrugsen Slagterafd.,,Hjarupvej  2,Kolding,,6000,,,Meat Processing; Meat Slaughter,,,,,55.456409,9.47541,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,MENY Kalundborg ApS Slagteren,,Nørre Alle 133,Kalundborg,,4400,,,Meat Processing; Meat Slaughter,,,,,55.681757,11.115321,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,NR. ASMINDRUP SLAGTEHUS ApS,,Gl Nykøbingvej 78,Nørre Asmindrup,,4572,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,Slagter Duelund,,Nørregade 14,Frederiksværk,,3300,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,Slagter Storm,,Hovedgaden  37,Løgstrup,,8831,,,Meat Processing; Meat Slaughter,,,,,56.507921,9.332914,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,"Istanbul ApS Torvehal 1, Stade F4",,Rømersgade 18,København K,,1362,,,Meat Processing; Meat Slaughter,,,,,55.683905,12.569099,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,Bilka 1669 Slagter og Pølsemageri,,Merkurvej 53,,,8960,,,Meat Processing; Meat Slaughter,,,,,56.430046,10.065846,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,Slagter Popp ApS,,Søndergade 16,Toftlund,,6520,,,Meat Processing; Meat Slaughter,,,,,55.191464,9.064055,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,"Meny Hobro, slagter",,Søndre Ringvej 12,Hobro,,9500,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,Mesterslagteren Bjerringbro ApS,,Brogade  49  F,Bjerringbro,,8850,,,Meat Processing; Meat Slaughter,,,,,56.36988,9.661158,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,Kødriget,,Guldagervej 107,Esbjerg V,,6710,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,SuperBrugsen Esbjerg Storcenter Slagter,,Gl Vardevej 230,Esbjerg N,,6715,,,Meat Processing; Meat Slaughter,,,,,55.508268,8.449784,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,Sener ApS Slagter,,Stationsalleen 46,Herlev,,2730,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,HUSUM BAZAR ApS (slagter afdeling),,Storegårdsvej 6C,Brønshøj,,2700,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,SuperBrugsen Slagter,,Centerpladsen  5,Tinglev,,6360,,,Meat Processing; Meat Slaughter,,,,,54.936618,9.255348,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,Slagter Holmberg v/Ib Holmberg,,Hadsundvej  40,Aalborg,,9000,,,Meat Processing; Meat Slaughter,,,,,57.040929,9.951449,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,Sydstrandens Slagter v/Joachim Rasmussen,,Krudttårnsvej  8,Dragør,,2791,,,Meat Processing; Meat Slaughter,,,,,55.584517,12.653905,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,SuperBrugsen Codanhus Slagter,,Gammel Kongevej 64,Frederiksberg C,,1850,,,Meat Processing; Meat Slaughter,,,,,55.673759,12.553758,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,A/S Harald Thomsen - HT Superland Slagter,,Bredgade  92,Tårs,,9830,,,Meat Processing; Meat Slaughter,,,,,57.385164,10.115202,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,SuperBrugsen Slagter,,Nørrebrogade  53B,København N,,2200,,,Meat Processing; Meat Slaughter,,,,,55.689486,12.555918,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,Bindslev Røgeri og Pølsemageri,,Trynbakkevej 4,Bindslev,,9881,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,"Meny Valby, Slagter",,Gammel Køge Landevej 4,Valby,,2500,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,Al Salam slagter,,Frederikssundsvej 61 St  Tv,København NV,,2400,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,Spar Thisted Slagterafdeling,,Iversensvej 1,Thisted,,7700,,,Meat Processing; Meat Slaughter,,,,,56.95463,8.71321,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,føtex 1320 Slagter / Delikatesse,,Amagerbrogade  290,København S,,2300,,,Meat Processing; Meat Slaughter,,,,,55.64111,12.615966,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,FREDERIKSBERG KØDFORSYNING V/CHRISTIAN RYTTER SØRENSEN,,Bøsbrovej 3B,,,8940,,,Meat Processing; Meat Slaughter,,,,,56.449829,10.041756,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,føtex 1392 Slagter / delikatesse,,Stationscentret 12,Roskilde,,4000,,,Meat Processing; Meat Slaughter,,,,,55.637626,12.08214,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,KOLBERG KØD ApS,,Karolinevej  14,Slagelse,,4200,,,Meat Processing; Meat Slaughter,,,,,55.397396,11.322158,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,Brugsen Slagter,,Danmarksgade  21,Kongerslev,,9293,,,Meat Processing; Meat Slaughter,,,,,56.885619,10.115675,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,SuperBrugsen Slagter,,Vindinggård Center  25,Vejle,,7100,,,Meat Processing; Meat Slaughter,,,,,55.68802,9.55191,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,SuperBrugsen Slagter,,Trørødvej  76,Vedbæk,,2950,,,Meat Processing; Meat Slaughter,,,,,55.839273,12.544347,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,MENY Horsens  Slagterafdeling,,Jenny Kammersgaards Vej 2,Horsens,,8700,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,MENY Slagter,,Otto Mønsteds Vej 1,Aalborg SV,,9200,,,Meat Processing; Meat Slaughter,,,,,57.014741,9.895428,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,SuperBrugsen Nordby Slagter,,Hovedgaden  87,Fanø,,6720,,,Meat Processing; Meat Slaughter,,,,,55.442592,8.400667,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,SLAGTER LUND APS,,Jægersborg Alle 37,Charlottenlund,,2920,,,Meat Processing; Meat Slaughter,,,,,55.754982,12.566729,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,SPAR Slagter,,Ellevej  34,Frederiksværk,,3300,,,Meat Processing; Meat Slaughter,,,,,55.984931,12.011785,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,Vestegnens Bazar Ballerup Slagter,,Baltorpvej 22,Ballerup,,2750,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,føtex food 1212  Slagter / Delikatesse,,Karlavej 1,Odense N,,5270,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,MENY Bagsværd  Slagter,,Bagsværd Hovedgade 130A,Bagsværd,,2880,,,Meat Processing; Meat Slaughter,,,,,55.760226,12.456013,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,føtex 1316 Slagter / delikatesse,,Bredgade  42,Kalundborg,,4400,,,Meat Processing; Meat Slaughter,,,,,55.678656,11.091215,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,Slagtercallesen,,Vestergade 14,Auning,,8963,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,"SUPERBRUGSEN SOLBJERG, SLAGTER",,Elleskovvej 11,Solbjerg,,8355,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,"Spar, Havnen Slagter",,Stormgade 2,Hvide Sande,,6960,,,Meat Processing; Meat Slaughter,,,,,56.00014,8.126745,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,Alhoda Halal Slagter,,Nørrebrogade 193,København N,,2200,,,Meat Processing; Meat Slaughter,,,,,55.697003,12.54447,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,Ottoman Brønshøj ApS - Slagter,,Frederikssundsvej 123E,Brønshøj,,2700,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,SuperBrugsen Slagter,,Humlebæk Center  1,Humlebæk,,3050,,,Meat Processing; Meat Slaughter,,,,,55.963909,12.530784,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,SuperBrugsen Slagter/Delikatesse,,Toftekær  4,Søndersø,,5471,,,Meat Processing; Meat Slaughter,,,,,55.481747,10.25238,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,Slagteren i Strib mad med mere,,Vestergade  60,Middelfart,,5500,,,Meat Processing; Meat Slaughter,,,,,55.538864,9.76905,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,SuperBrugsen Slagter,,Søndergade  5-7,Vinderup,,7830,,,Meat Processing; Meat Slaughter,,,,,56.481325,8.779153,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,Bilka 1652 Slagter og Pølsemageri,,Hobrovej  450,Aalborg SV,,9200,,,Meat Processing; Meat Slaughter,,,,,57.004707,9.876171,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,MENY Faxe slagter/delikatesse,,Torvegade 6B,Fakse,,4640,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,Slagter Jensen,,Lødderupvang 31,Nykøbing M,,7900,,,Meat Processing; Meat Slaughter,,,,,56.781726,8.763595,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,Meny Bogense Slagter,,Vestre Engvej 2,Bogense,,5400,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,SuperBrugsen Slagter,,Christianshavns Torv  2,København K,,1410,,,Meat Processing; Meat Slaughter,,,,,55.671999,12.590909,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,Slagter Mortensen Lemvig  ApS,,Vestergade  17,Lemvig,,7620,,,Meat Processing; Meat Slaughter,,,,,56.549806,8.306054,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,slagterafdelingen,,Ordrupvej 60,Charlottenlund,,2920,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,MENY Gl. Skagensvej Slagter,,Gl. Skagensvej 85,Frederikshavn,,9900,,,Meat Processing; Meat Slaughter,,,,,57.454009,10.528518,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,SuperBrugsen Slagter og Delikatesse,,Tårnby Torv  3,Kastrup,,2770,,,Meat Processing; Meat Slaughter,,,,,55.630813,12.601093,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,SuperBrugsen Slagter,,Flodvej 75G,Smørum,,2765,,,Meat Processing; Meat Slaughter,,,,,55.732656,12.306037,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,Meny Skagen Slagter,,Doggerbanke 2,Skagen,,9990,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,Outdoor Meat - Grønbjerg Gårdsalg,,Vestergade 20,Nykøbing M,,7900,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,Alfa plus slagter,,Nyborgvej 224,Odense SØ,,5220,,,Meat Processing; Meat Slaughter,,,,,55.393119,10.423366,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,SuperBrugsen Slagter/delikatesse,,Vestergade  70,Tølløse,,4340,,,Meat Processing; Meat Slaughter,,,,,55.612228,11.763473,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,SuperBrugsen Slagterafdeling med  delikatesse,,Sallingsundvej  2,Roslev,,7870,,,Meat Processing; Meat Slaughter,,,,,56.701292,8.989923,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,Slagter Laursen ApS,,Bredgade 8,Brædstrup,,8740,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,Adelgades Slagter v/Søren Søndergaard,,Adelgade 9A ST,Skive,,7800,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,Kvickly Slagter,,Nørrebrogade 157,København N,,2200,,,Meat Processing; Meat Slaughter,,,,,55.694589,12.548024,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
